mass_kg,stress_mpa
61.580183738094405,44.09386444091797
73.37377266304773,38.159576416015625
74.80326970811662,38.038429260253906
48.57996203682044,59.10951232910156
43.20089229019147,67.57317352294922
61.6114565737321,45.454959869384766
75.54136462396592,38.42616271972656
52.14677199158701,63.039371490478516
51.91740465385092,67.6291732788086
61.62487209353689,51.535057067871094
76.38497135574269,39.6458740234375
53.831077305583094,63.88513946533203
15.309632530635177,51.59584045410156
21.698906010794374,37.45314407348633
18.111846207176963,49.18101119995117
11.910779958328286,56.624786376953125
15.784294861718925,50.67319869995117
20.089137327916063,43.20781707763672
10.884771028575766,72.25468444824219
11.410619698359477,64.35816955566406
25.316868148150242,30.460132598876953
19.078932257537048,46.26388168334961
13.892825574653763,51.92097473144531
96.6333183806214,28.608896255493164
10.879099453933494,73.3955078125
20.34376937760046,40.9439582824707
25.43031257131031,30.32067108154297
40.38177504522698,29.287988662719727
22.528837618381555,38.335628509521484
22.63075700540696,37.53091049194336
13.332691624006413,58.11143112182617
17.847058187504203,51.101009368896484
11.237519033833038,72.42244720458984
12.573952866087843,70.21074676513672
19.653008465987057,46.2872314453125
19.603272537764607,46.40925979614258
15.05846820344627,55.99179458618164
14.46232718272447,56.09205627441406
15.45071170976894,54.56971740722656
16.64267277902591,54.244415283203125
11.197711341341904,75.00831604003906
21.145108797201832,42.94039535522461
29.5605941077321,32.153202056884766
32.193165326220324,31.52534294128418
29.56645861859787,32.152130126953125
32.18693911322614,31.526269912719727
56.28046649772783,29.310447692871094
43.938067570085245,29.58517837524414
40.862620779854964,30.165756225585938
89.27631287765503,29.29585838317871
24.67777054626275,37.81634521484375
13.333381587077989,58.12956237792969
18.319680387646734,51.875030517578125
19.097800634037544,51.82265090942383
11.618973679733367,74.80125427246094
13.165035379453167,73.56427001953125
13.165851274387018,73.56295013427734
20.30500592925054,51.02598571777344
16.138239846269464,54.66756057739258
21.370223895736004,50.18246841430664
24.01324235039178,46.6265983581543
31.37941123841481,34.368934631347656
31.30556919514747,35.5628662109375
33.80246973248643,32.76167297363281
77.75821559416772,29.372663497924805
47.205712746080515,29.819580078125
53.16554006439676,29.7031192779541
41.86043301594259,30.422208786010742
25.323342697701555,38.12196731567383
27.09457148872956,38.000972747802734
24.86763620872141,40.869754791259766
13.362392743704403,58.74208068847656
13.405110161322197,58.57915496826172
17.42851925956526,55.66938781738281
17.991597905870794,55.64022445678711
32.21957980381403,35.617393493652344
40.44608661049034,34.296714782714844
40.770223664240184,33.27927780151367
43.65248466112366,31.209138870239258
77.22281918830474,30.87441062927246
26.081712117307443,39.125858306884766
31.624866668671537,38.12293243408203
29.02498766452108,38.242462158203125
25.071721735382976,42.451629638671875
13.3630141864429,58.76362991333008
18.269174653257817,58.31391143798828
20.26028190963334,56.943260192871094
33.662479685270476,37.44475173950195
40.80576669135102,35.14394760131836
41.24735187213005,34.249332427978516
44.917882102325,31.219011306762695
27.725319281032217,40.73191452026367
28.67375530407215,39.67671203613281
27.61729346058836,41.39042663574219
33.31554295168428,39.066871643066406
26.162269685784423,50.237735748291016
26.130300828363538,56.34229278564453
14.117868429175415,71.94671630859375
14.047500784574094,72.95761108398438
18.034927468934832,59.60783386230469
22.69042994931538,57.00161361694336
38.95701879123766,38.11714172363281
33.78220549546652,38.497379302978516
43.05773968581825,34.28920364379883
42.02967387558149,34.856014251708984
45.58919766868993,31.28291893005371
15.953636666177877,81.48779296875
77.69766516561897,31.67641830444336
19.84575541888253,66.52864074707031
59.990242641992744,31.813980102539062
16.24115315304684,80.13865661621094
28.64528547687911,53.04037094116211
21.698906010794374,37.45314407348633
20.089137327916063,43.20781707763672
10.884771028575766,72.25468444824219
11.410619698359477,64.35816955566406
25.316868148150242,30.460132598876953
10.879099453933494,73.3955078125
20.34376937760046,40.9439582824707
25.43031257131031,30.32067108154297
40.38177504522698,29.287988662719727
13.233961009202691,53.612117767333984
12.014739464254928,55.118995666503906
22.11587115851251,33.768836975097656
13.792423620285625,50.78510284423828
11.882394038505478,56.49436950683594
20.085040382619095,43.236083984375
30.895424461228526,30.20548439025879
25.468967317225083,30.269521713256836
40.76926106917859,28.40474510192871
11.414819196186544,64.33497619628906
14.331017892593902,47.432884216308594
9.748149685582279,73.611328125
16.229805816708765,44.19342041015625
15.454238099124773,45.419254302978516
11.237519033833038,72.42244720458984
11.412525122459025,70.99781036376953
21.145108797201832,42.94039535522461
13.361761170486439,54.060638427734375
22.528837618381555,38.335628509521484
22.63075700540696,37.53091049194336
23.708547982601882,36.91427230834961
24.404855372587917,35.641517639160156
22.6070778463721,38.19487380981445
13.892825574653763,51.92097473144531
11.910779958328286,56.624786376953125
29.5605941077321,32.153202056884766
32.193165326220324,31.52534294128418
29.56645861859787,32.152130126953125
32.18693911322614,31.526269912719727
32.405232249215416,31.42023468017578
25.487436922018695,32.21959686279297
96.6333183806214,28.608896255493164
43.938067570085245,29.58517837524414
40.862620779854964,30.165756225585938
94.21717151534374,28.7011775970459
52.64371194583821,29.094335556030273
11.65983421334544,67.31771850585938
15.309632530635177,51.59584045410156
10.292263088996286,74.754638671875
15.784294861718925,50.67319869995117
19.078932257537048,46.26388168334961
16.2676195209777,49.17348861694336
16.94528239262811,47.18072509765625
20.377861486190046,45.56083297729492
13.511196903753492,55.75920104980469
24.62705978421853,36.74308395385742
22.76082986370461,44.897857666015625
13.332691624006413,58.11143112182617
12.34870324065242,59.24874496459961
32.06603574343582,32.501739501953125
26.490578606463124,34.32875442504883
28.969406773909864,32.82036209106445
47.205712746080515,29.819580078125
41.86043301594259,30.422208786010742
53.16554006439676,29.7031192779541
89.27202397723578,29.216480255126953
56.25372605810615,29.227323532104492
12.220945987185607,73.3660659790039
15.45071170976894,54.56971740722656
15.646436284859092,53.22252655029297
11.197711341341904,75.00831604003906
11.618973679733367,74.80125427246094
19.653008465987057,46.2872314453125
19.603272537764607,46.40925979614258
16.989882325019977,47.876434326171875
15.05846820344627,55.99179458618164
14.46232718272447,56.09205627441406
24.67777054626275,37.81634521484375
26.485067075066322,37.49525451660156
24.81325882642284,37.76064682006836
24.667289779703477,42.7337760925293
13.333381587077989,58.12956237792969
12.573952866087843,70.21074676513672
12.610398063497835,69.82820129394531
33.80246973248643,32.76167297363281
28.88367259039499,35.098907470703125
30.817279107226696,33.54556655883789
29.5465887047453,33.94881057739258
42.72517699554293,30.424243927001953
56.28046649772783,29.310447692871094
89.27631287765503,29.29585838317871
89.26943038928206,29.29825782775879
16.64267277902591,54.244415283203125
16.138239846269464,54.66756057739258
16.647631564429417,54.19770812988281
24.01324235039178,46.6265983581543
18.111846207176963,49.18101119995117
17.78389516218076,49.83083724975586
23.073600087806163,49.00505065917969
13.165035379453167,73.56427001953125
77.76417196941824,29.37027931213379
11.410619698359477,64.35816955566406
25.316868148150242,30.460132598876953
25.43031257131031,30.32067108154297
13.792423620285625,50.78510284423828
